"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","Country"
2006,91,"0.23742","0.21222","0.5",13993,"2970","12508","47357","3.38","LTU"
2006,92,"0.25506","0.22621","0.5",11023,"2494","9777","34848","3.16","LTU"
2006,93,"0.28084","0.24626","0.5",8530,"2101","7480","25072","2.94","LTU"
2006,94,"0.30838","0.26718","0.5",6429,"1718","5570","17592","2.74","LTU"
2006,95,"0.33735","0.28866","0.5",4711,"1360","4031","12022","2.55","LTU"
2006,96,"0.3676","0.31052","0.5",3351,"1041","2831","7990","2.38","LTU"
2006,97,"0.39893","0.33259","0.5",2311,"769","1926","5159","2.23","LTU"
2006,98,"0.43111","0.35466","0.5",1542,"547","1269","3233","2.1","LTU"
2006,99,"0.46388","0.37654","0.5",995,"375","808","1964","1.97","LTU"
2006,100,"0.49696","0.39805","0.5",621,"247","497","1156","1.86","LTU"
2006,101,"0.53007","0.41902","0.5",374,"157","295","659","1.76","LTU"
2006,102,"0.56292","0.43928","0.5",217,"95","169","364","1.68","LTU"
2006,103,"0.59523","0.45871","0.5",122,"56","94","194","1.6","LTU"
2006,104,"0.62673","0.4772","0.5",66,"31","50","101","1.53","LTU"
2006,105,"0.65719","0.49465","0.5",34,"17","26","50","1.47","LTU"
2006,106,"0.68642","0.51103","0.5",17,"9","13","25","1.41","LTU"
2006,107,"0.71423","0.52628","0.5",9,"4","6","12","1.36","LTU"
2006,108,"0.74051","0.54042","0.5",4,"2","3","5","1.32","LTU"
2006,109,"0.76516","0.55343","0.5",2,"1","1","2","1.29","LTU"
2006,110,"0.78815","1","1.27",1,"1","1","1","1.27","LTU"
2007,75,"0.03329","0.03274","0.5",67300,"2204","66198","733869","10.9","LTU"
2007,76,"0.03758","0.03688","0.5",65096,"2401","63896","667671","10.26","LTU"
2007,77,"0.0442","0.04325","0.5",62695,"2711","61339","603776","9.63","LTU"
2007,78,"0.04792","0.0468","0.5",59984,"2807","58580","542436","9.04","LTU"
2007,79,"0.05256","0.05121","0.5",57176,"2928","55712","483856","8.46","LTU"
2007,80,"0.05927","0.05756","0.5",54248,"3123","52687","428144","7.89","LTU"
2007,81,"0.06726","0.06508","0.5",51126,"3327","49462","375456","7.34","LTU"
2007,82,"0.08698","0.08335","0.5",47799,"3984","45807","325994","6.82","LTU"
2007,83,"0.09372","0.08953","0.5",43815,"3923","41853","280187","6.39","LTU"
2007,84,"0.10507","0.09982","0.5",39892,"3982","37901","238334","5.97","LTU"
2007,85,"0.11295","0.10691","0.5",35910,"3839","33990","200433","5.58","LTU"
2007,86,"0.12433","0.11705","0.5",32071,"3754","30194","166443","5.19","LTU"
2007,87,"0.15041","0.13989","0.5",28317,"3961","26336","136249","4.81","LTU"
2007,88,"0.15427","0.14322","0.5",24356,"3488","22612","109913","4.51","LTU"
2007,89,"0.16699","0.15412","0.5",20867,"3216","19259","87301","4.18","LTU"
2007,90,"0.19057","0.17399","0.5",17651,"3071","16116","68042","3.85","LTU"
2007,91,"0.21109","0.19094","0.5",14580,"2784","13188","51926","3.56","LTU"
2007,92,"0.2174","0.19608","0.5",11796,"2313","10640","38738","3.28","LTU"
2007,93,"0.27679","0.24314","0.5",9483,"2306","8330","28099","2.96","LTU"
2007,94,"0.30471","0.26442","0.5",7177,"1898","6228","19768","2.75","LTU"
2007,95,"0.33415","0.28631","0.5",5280,"1512","4524","13540","2.56","LTU"
2007,96,"0.36493","0.30862","0.5",3768,"1163","3187","9016","2.39","LTU"
2007,97,"0.39686","0.33115","0.5",2605,"863","2174","5830","2.24","LTU"
2007,98,"0.4297","0.35371","0.5",1742,"616","1434","3656","2.1","LTU"
2007,99,"0.46316","0.37607","0.5",1126,"423","914","2222","1.97","LTU"
2007,100,"0.49696","0.39805","0.5",703,"280","563","1307","1.86","LTU"
2007,101,"0.53079","0.41947","0.5",423,"177","334","744","1.76","LTU"
2007,102,"0.56434","0.44015","0.5",246,"108","191","410","1.67","LTU"
2007,103,"0.59731","0.45995","0.5",137,"63","106","219","1.59","LTU"
2007,104,"0.62942","0.47875","0.5",74,"36","56","113","1.52","LTU"
2007,105,"0.66043","0.49648","0.5",39,"19","29","56","1.46","LTU"
2007,106,"0.69012","0.51308","0.5",19,"10","14","27","1.4","LTU"
2007,107,"0.71832","0.5285","0.5",9,"5","7","13","1.36","LTU"
2007,108,"0.7449","0.54275","0.5",4,"2","3","6","1.31","LTU"
2007,109,"0.76978","0.55584","0.5",2,"1","1","3","1.28","LTU"
2007,110,"0.79291","1","1.26",1,"1","1","1","1.26","LTU"
2008,75,"0.03053","0.03007","0.5",68023,"2046","67000","747468","10.99","LTU"
2008,76,"0.03744","0.03675","0.5",65977,"2425","64765","680468","10.31","LTU"
2008,77,"0.04218","0.0413","0.5",63553,"2625","62240","615703","9.69","LTU"
2008,78,"0.04894","0.04777","0.5",60928,"2911","59472","553463","9.08","LTU"
2008,79,"0.05182","0.05051","0.5",58017,"2931","56552","493991","8.51","LTU"
2008,80,"0.05885","0.05716","0.5",55086,"3149","53512","437439","7.94","LTU"
2008,81,"0.07312","0.07054","0.5",51937,"3664","50105","383928","7.39","LTU"
2008,82,"0.08004","0.07696","0.5",48274,"3715","46416","333822","6.92","LTU"
2008,83,"0.08612","0.08256","0.5",44559,"3679","42719","287406","6.45","LTU"
2008,84,"0.09638","0.09195","0.5",40880,"3759","39000","244687","5.99","LTU"
2008,85,"0.11555","0.10924","0.5",37121,"4055","35093","205687","5.54","LTU"
2008,86,"0.12456","0.11726","0.5",33066,"3877","31127","170594","5.16","LTU"
2008,87,"0.14665","0.13664","0.5",29188,"3988","27194","139467","4.78","LTU"
2008,88,"0.15274","0.1419","0.5",25200,"3576","23412","112273","4.46","LTU"
2008,89,"0.17044","0.15706","0.5",21624,"3396","19926","88860","4.11","LTU"
2008,90,"0.18154","0.16644","0.5",18228,"3034","16711","68934","3.78","LTU"
2008,91,"0.22938","0.20578","0.5",15194,"3127","13631","52223","3.44","LTU"
2008,92,"0.24917","0.22157","0.5",12068,"2674","10731","38592","3.2","LTU"
2008,93,"0.27573","0.24232","0.5",9394,"2276","8256","27862","2.97","LTU"
2008,94,"0.30398","0.26387","0.5",7117,"1878","6178","19606","2.75","LTU"
2008,95,"0.33379","0.28605","0.5",5239,"1499","4490","13428","2.56","LTU"
2008,96,"0.36499","0.30866","0.5",3741,"1155","3163","8938","2.39","LTU"
2008,97,"0.39736","0.3315","0.5",2586,"857","2157","5774","2.23","LTU"
2008,98,"0.43066","0.35436","0.5",1729,"613","1422","3617","2.09","LTU"
2008,99,"0.4646","0.37702","0.5",1116,"421","906","2194","1.97","LTU"
2008,100,"0.49887","0.39927","0.5",695,"278","557","1289","1.85","LTU"
2008,101,"0.53315","0.42094","0.5",418,"176","330","732","1.75","LTU"
2008,102,"0.56712","0.44183","0.5",242,"107","188","402","1.66","LTU"
2008,103,"0.60047","0.46181","0.5",135,"62","104","214","1.58","LTU"
2008,104,"0.63291","0.48077","0.5",73,"35","55","110","1.51","LTU"
2008,105,"0.66419","0.49861","0.5",38,"19","28","55","1.45","LTU"
2008,106,"0.6941","0.51527","0.5",19,"10","14","26","1.4","LTU"
2008,107,"0.72245","0.53074","0.5",9,"5","7","12","1.35","LTU"
2008,108,"0.74913","0.54499","0.5",4,"2","3","6","1.31","LTU"
2008,109,"0.77404","0.55806","0.5",2,"1","1","2","1.28","LTU"
2008,110,"0.79715","1","1.25",1,"1","1","1","1.25","LTU"
2009,75,"0.03111","0.03064","0.5",70476,"2159","69396","786632","11.16","LTU"
2009,76,"0.03383","0.03327","0.5",68316,"2273","67180","717236","10.5","LTU"
2009,77,"0.04026","0.03946","0.5",66044,"2606","64740","650056","9.84","LTU"
2009,78,"0.04758","0.04648","0.5",63437,"2948","61963","585316","9.23","LTU"
2009,79,"0.05106","0.04979","0.5",60489,"3012","58983","523353","8.65","LTU"
2009,80,"0.05783","0.0562","0.5",57477,"3230","55862","464370","8.08","LTU"
2009,81,"0.06458","0.06256","0.5",54247,"3393","52550","408508","7.53","LTU"
2009,82,"0.07643","0.07362","0.5",50853,"3744","48981","355958","7","LTU"
2009,83,"0.08962","0.08578","0.5",47110,"4041","45089","306976","6.52","LTU"
2009,84,"0.09694","0.09246","0.5",43069,"3982","41078","261887","6.08","LTU"
2009,85,"0.11004","0.1043","0.5",39087,"4077","37048","220809","5.65","LTU"
2009,86,"0.11953","0.11279","0.5",35010,"3949","33036","183761","5.25","LTU"
2009,87,"0.14232","0.13287","0.5",31061,"4127","28998","150726","4.85","LTU"
2009,88,"0.15817","0.14658","0.5",26934,"3948","24960","121728","4.52","LTU"
2009,89,"0.17118","0.15768","0.5",22986,"3624","21174","96768","4.21","LTU"
2009,90,"0.16636","0.15359","0.5",19362,"2974","17875","75594","3.9","LTU"
2009,91,"0.21813","0.19668","0.5",16388,"3223","14776","57719","3.52","LTU"
2009,92,"0.24248","0.21626","0.5",13165,"2847","11741","42943","3.26","LTU"
2009,93,"0.26862","0.23681","0.5",10318,"2443","9096","31202","3.02","LTU"
2009,94,"0.29647","0.2582","0.5",7874,"2033","6858","22106","2.81","LTU"
2009,95,"0.32592","0.28025","0.5",5841,"1637","5023","15248","2.61","LTU"
2009,96,"0.35682","0.30279","0.5",4204,"1273","3568","10225","2.43","LTU"
2009,97,"0.38895","0.32562","0.5",2931,"954","2454","6657","2.27","LTU"
2009,98,"0.42208","0.34852","0.5",1977,"689","1632","4203","2.13","LTU"
2009,99,"0.45592","0.37128","0.5",1288,"478","1049","2571","2","LTU"
2009,100,"0.49017","0.39369","0.5",810,"319","650","1522","1.88","LTU"
2009,101,"0.52452","0.41554","0.5",491,"204","389","872","1.78","LTU"
2009,102,"0.55864","0.43667","0.5",287,"125","224","483","1.68","LTU"
2009,103,"0.59221","0.45692","0.5",162,"74","125","259","1.6","LTU"
2009,104,"0.62495","0.47616","0.5",88,"42","67","134","1.53","LTU"
2009,105,"0.65658","0.4943","0.5",46,"23","35","67","1.47","LTU"
2009,106,"0.68688","0.51128","0.5",23,"12","17","33","1.41","LTU"
2009,107,"0.71566","0.52706","0.5",11,"6","8","15","1.36","LTU"
2009,108,"0.74279","0.54163","0.5",5,"3","4","7","1.32","LTU"
2009,109,"0.76817","0.555","0.5",2,"1","2","3","1.28","LTU"
2009,110,"0.79174","1","1.26",1,"1","1","1","1.26","LTU"
2010,75,"0.03312","0.03258","0.5",71333,"2324","70171","793155","11.12","LTU"
2010,76,"0.0353","0.03469","0.5",69009,"2394","67812","722984","10.48","LTU"
2010,77,"0.03878","0.03804","0.5",66616,"2534","65349","655171","9.84","LTU"
2010,78,"0.0427","0.0418","0.5",64082,"2679","62742","589823","9.2","LTU"
2010,79,"0.04855","0.0474","0.5",61403,"2911","59947","527081","8.58","LTU"
2010,80,"0.05845","0.05679","0.5",58492,"3322","56831","467133","7.99","LTU"
2010,81,"0.06924","0.06692","0.5",55170,"3692","53324","410302","7.44","LTU"
2010,82,"0.07816","0.07522","0.5",51478,"3872","49542","356978","6.93","LTU"
2010,83,"0.08063","0.07751","0.5",47606,"3690","45761","307436","6.46","LTU"
2010,84,"0.09802","0.09344","0.5",43916,"4104","41864","261675","5.96","LTU"
2010,85,"0.11258","0.10658","0.5",39812,"4243","37691","219811","5.52","LTU"
2010,86,"0.12534","0.11795","0.5",35569,"4195","33471","182120","5.12","LTU"
2010,87,"0.14946","0.13907","0.5",31374,"4363","29192","148649","4.74","LTU"
2010,88,"0.15818","0.14658","0.5",27011,"3959","25031","119457","4.42","LTU"
2010,89,"0.18107","0.16604","0.5",23051,"3827","21138","94426","4.1","LTU"
2010,90,"0.19512","0.17777","0.5",19224,"3418","17515","73288","3.81","LTU"
2010,91,"0.18154","0.16643","0.5",15806,"2631","14491","55773","3.53","LTU"
2010,92,"0.25405","0.22541","0.5",13176,"2970","11691","41282","3.13","LTU"
2010,93,"0.28207","0.24721","0.5",10206,"2523","8944","29592","2.9","LTU"
2010,94,"0.3119","0.26982","0.5",7683,"2073","6646","20647","2.69","LTU"
2010,95,"0.34337","0.29305","0.5",5610,"1644","4788","14001","2.5","LTU"
2010,96,"0.37627","0.31669","0.5",3966,"1256","3338","9213","2.32","LTU"
2010,97,"0.41037","0.3405","0.5",2710,"923","2249","5875","2.17","LTU"
2010,98,"0.44534","0.36424","0.5",1787,"651","1462","3627","2.03","LTU"
2010,99,"0.48086","0.38766","0.5",1136,"440","916","2165","1.91","LTU"
2010,100,"0.51658","0.41054","0.5",696,"286","553","1249","1.8","LTU"
2010,101,"0.55213","0.43268","0.5",410,"177","321","696","1.7","LTU"
2010,102,"0.58716","0.4539","0.5",233,"106","180","375","1.61","LTU"
2010,103,"0.62132","0.47405","0.5",127,"60","97","195","1.53","LTU"
2010,104,"0.65433","0.49303","0.5",67,"33","50","98","1.47","LTU"
2010,105,"0.68591","0.51074","0.5",34,"17","25","48","1.41","LTU"
2010,106,"0.71585","0.52717","0.5",17,"9","12","22","1.36","LTU"
2010,107,"0.74401","0.54228","0.5",8,"4","6","10","1.31","LTU"
2010,108,"0.77027","0.5561","0.5",4,"2","3","5","1.27","LTU"
2010,109,"0.79459","0.56866","0.5",2,"1","1","2","1.24","LTU"
2010,110,"0.81694","1","1.22",1,"1","1","1","1.22","LTU"
2011,75,"0.02935","0.02893","0.5",71901,"2080","70861","820199","11.41","LTU"
2011,76,"0.032","0.0315","0.5",69821,"2199","68721","749337","10.73","LTU"
2011,77,"0.03613","0.03549","0.5",67622,"2400","66422","680616","10.07","LTU"
2011,78,"0.04205","0.04118","0.5",65222,"2686","63879","614194","9.42","LTU"
2011,79,"0.04991","0.04869","0.5",62536,"3045","61013","550315","8.8","LTU"
2011,80,"0.05786","0.05623","0.5",59491,"3345","57818","489302","8.22","LTU"
2011,81,"0.06164","0.0598","0.5",56146,"3357","54467","431484","7.69","LTU"
2011,82,"0.07041","0.06802","0.5",52788,"3590","50993","377017","7.14","LTU"
2011,83,"0.07921","0.07619","0.5",49198,"3748","47324","326024","6.63","LTU"
2011,84,"0.09713","0.09263","0.5",45450,"4210","43345","278700","6.13","LTU"
2011,85,"0.11319","0.10713","0.5",41240,"4418","39031","235355","5.71","LTU"
2011,86,"0.12526","0.11788","0.5",36822,"4341","34651","196325","5.33","LTU"
2011,87,"0.13076","0.12274","0.5",32481,"3987","30488","161673","4.98","LTU"
2011,88,"0.13029","0.12232","0.5",28494,"3485","26752","131186","4.6","LTU"
2011,89,"0.18301","0.16767","0.5",25009,"4193","22912","104434","4.18","LTU"
2011,90,"0.18853","0.17229","0.5",20816,"3586","19022","81522","3.92","LTU"
2011,91,"0.19994","0.18177","0.5",17229,"3132","15663","62499","3.63","LTU"
2011,92,"0.23618","0.21123","0.5",14098,"2978","12609","46836","3.32","LTU"
2011,93,"0.26202","0.23167","0.5",11120,"2576","9832","34227","3.08","LTU"
2011,94,"0.28962","0.25298","0.5",8544,"2161","7463","24396","2.86","LTU"
2011,95,"0.31887","0.27502","0.5",6382,"1755","5505","16933","2.65","LTU"
2011,96,"0.34962","0.29759","0.5",4627,"1377","3938","11428","2.47","LTU"
2011,97,"0.38167","0.3205","0.5",3250,"1042","2729","7490","2.3","LTU"
2011,98,"0.41478","0.34354","0.5",2208,"759","1829","4761","2.16","LTU"
2011,99,"0.44869","0.36647","0.5",1450,"531","1184","2931","2.02","LTU"
2011,100,"0.48308","0.3891","0.5",918,"357","740","1747","1.9","LTU"
2011,101,"0.51763","0.4112","0.5",561,"231","446","1008","1.8","LTU"
2011,102,"0.55201","0.43261","0.5",330,"143","259","562","1.7","LTU"
2011,103,"0.5859","0.45315","0.5",187,"85","145","303","1.62","LTU"
2011,104,"0.619","0.4727","0.5",103,"48","78","158","1.54","LTU"
2011,105,"0.65103","0.49115","0.5",54,"27","41","80","1.48","LTU"
2011,106,"0.68175","0.50843","0.5",28,"14","21","39","1.42","LTU"
2011,107,"0.71096","0.52451","0.5",14,"7","10","18","1.37","LTU"
2011,108,"0.73853","0.53936","0.5",6,"3","5","9","1.32","LTU"
2011,109,"0.76433","0.553","0.5",3,"2","2","4","1.29","LTU"
2011,110,"0.78832","1","1.27",1,"1","2","2","1.27","LTU"
2012,75,"0.02778","0.0274","0.5",72623,"1990","71628","833210","11.47","LTU"
2012,76,"0.03227","0.03176","0.5",70634,"2243","69512","761581","10.78","LTU"
2012,77,"0.036","0.03536","0.5",68390,"2418","67181","692069","10.12","LTU"
2012,78,"0.03973","0.03896","0.5",65972,"2570","64687","624888","9.47","LTU"
2012,79,"0.04772","0.04661","0.5",63402,"2955","61924","560201","8.84","LTU"
2012,80,"0.05161","0.05032","0.5",60447,"3041","58926","498276","8.24","LTU"
2012,81,"0.05906","0.05737","0.5",57405,"3293","55759","439350","7.65","LTU"
2012,82,"0.07598","0.0732","0.5",54112,"3961","52132","383591","7.09","LTU"
2012,83,"0.07896","0.07597","0.5",50151,"3810","48247","331459","6.61","LTU"
2012,84,"0.0917","0.08768","0.5",46342,"4063","44310","283213","6.11","LTU"
2012,85,"0.10561","0.10032","0.5",42279,"4241","40158","238903","5.65","LTU"
2012,86,"0.12548","0.11807","0.5",38037,"4491","35792","198745","5.22","LTU"
2012,87,"0.13548","0.12689","0.5",33546,"4257","31418","162953","4.86","LTU"
2012,88,"0.14227","0.13282","0.5",29290,"3890","27345","131535","4.49","LTU"
2012,89,"0.18161","0.1665","0.5",25399,"4229","23285","104191","4.1","LTU"
2012,90,"0.19746","0.17971","0.5",21171,"3805","19268","80906","3.82","LTU"
2012,91,"0.20325","0.1845","0.5",17366,"3204","15764","61637","3.55","LTU"
2012,92,"0.24034","0.21455","0.5",14162,"3038","12643","45874","3.24","LTU"
2012,93,"0.2704","0.23819","0.5",11123,"2650","9799","33231","2.99","LTU"
2012,94,"0.29983","0.26074","0.5",8474,"2210","7369","23432","2.77","LTU"
2012,95,"0.33103","0.28402","0.5",6264,"1779","5375","16063","2.56","LTU"
2012,96,"0.36377","0.30779","0.5",4485,"1380","3795","10688","2.38","LTU"
2012,97,"0.39784","0.33183","0.5",3105,"1030","2590","6894","2.22","LTU"
2012,98,"0.43292","0.35588","0.5",2074,"738","1705","4304","2.07","LTU"
2012,99,"0.46868","0.3797","0.5",1336,"507","1083","2599","1.94","LTU"
2012,100,"0.50478","0.40305","0.5",829,"334","662","1516","1.83","LTU"
2012,101,"0.54082","0.4257","0.5",495,"211","389","854","1.73","LTU"
2012,102,"0.57644","0.44747","0.5",284,"127","221","465","1.64","LTU"
2012,103,"0.61128","0.46818","0.5",157,"74","120","244","1.56","LTU"
2012,104,"0.64502","0.48773","0.5",83,"41","63","124","1.49","LTU"
2012,105,"0.67738","0.506","0.5",43,"22","32","61","1.42","LTU"
2012,106,"0.70813","0.52296","0.5",21,"11","16","29","1.37","LTU"
2012,107,"0.73708","0.53859","0.5",10,"5","7","13","1.32","LTU"
2012,108,"0.76411","0.55288","0.5",5,"3","3","6","1.28","LTU"
2012,109,"0.78916","0.56588","0.5",2,"1","1","3","1.25","LTU"
2012,110,"0.81221","1","1.23",1,"1","1","1","1.23","LTU"
2013,75,"0.02706","0.0267","0.5",72542,"1937","71574","833333","11.49","LTU"
2013,76,"0.02949","0.02906","0.5",70606,"2052","69580","761759","10.79","LTU"
2013,77,"0.03361","0.03306","0.5",68554,"2266","67421","692179","10.1","LTU"
2013,78,"0.04069","0.03988","0.5",66288,"2643","64966","624759","9.42","LTU"
2013,79,"0.04866","0.0475","0.5",63644,"3023","62133","559793","8.8","LTU"
2013,80,"0.05827","0.05662","0.5",60621,"3433","58905","497660","8.21","LTU"
2013,81,"0.06184","0.05998","0.5",57188,"3430","55473","438756","7.67","LTU"
2013,82,"0.07359","0.07098","0.5",53758,"3816","51850","383282","7.13","LTU"
2013,83,"0.08294","0.07964","0.5",49942,"3977","47954","331432","6.64","LTU"
2013,84,"0.09036","0.08645","0.5",45965,"3974","43978","283479","6.17","LTU"
2013,85,"0.10293","0.09789","0.5",41991,"4111","39936","239501","5.7","LTU"
2013,86,"0.1211","0.11419","0.5",37881,"4325","35718","199565","5.27","LTU"
2013,87,"0.13648","0.12776","0.5",33555,"4287","31412","163847","4.88","LTU"
2013,88,"0.14058","0.13135","0.5",29268,"3844","27346","132435","4.52","LTU"
2013,89,"0.19323","0.1762","0.5",25424,"4480","23184","105089","4.13","LTU"
2013,90,"0.1895","0.1731","0.5",20944,"3625","19131","81905","3.91","LTU"
2013,91,"0.20693","0.18752","0.5",17319,"3248","15695","62773","3.62","LTU"
2013,92,"0.22625","0.20326","0.5",14071,"2860","12641","47079","3.35","LTU"
2013,93,"0.25044","0.22257","0.5",11211,"2495","9963","34437","3.07","LTU"
2013,94,"0.29527","0.25728","0.5",8716,"2242","7595","24474","2.81","LTU"
2013,95,"0.32532","0.2798","0.5",6473,"1811","5568","16879","2.61","LTU"
2013,96,"0.35687","0.30284","0.5",4662,"1412","3956","11312","2.43","LTU"
2013,97,"0.38973","0.32617","0.5",3250,"1060","2720","7355","2.26","LTU"
2013,98,"0.42361","0.34957","0.5",2190,"766","1807","4635","2.12","LTU"
2013,99,"0.45823","0.37281","0.5",1425,"531","1159","2828","1.99","LTU"
2013,100,"0.49326","0.39567","0.5",893,"354","717","1669","1.87","LTU"
2013,101,"0.52835","0.41794","0.5",540,"226","427","952","1.76","LTU"
2013,102,"0.56316","0.43943","0.5",314,"138","245","525","1.67","LTU"
2013,103,"0.59737","0.45998","0.5",176,"81","136","280","1.59","LTU"
2013,104,"0.63065","0.47946","0.5",95,"46","72","144","1.52","LTU"
2013,105,"0.66273","0.49778","0.5",50,"25","37","72","1.45","LTU"
2013,106,"0.69338","0.51488","0.5",25,"13","18","35","1.4","LTU"
2013,107,"0.72242","0.53072","0.5",12,"6","9","16","1.35","LTU"
2013,108,"0.74969","0.54529","0.5",6,"3","4","7","1.31","LTU"
2013,109,"0.77512","0.55862","0.5",3,"1","2","3","1.27","LTU"
2013,110,"0.79866","1","1.25",1,"1","1","1","1.25","LTU"
2014,75,"0.02472","0.02442","0.5",73617,"1798","72718","864647","11.75","LTU"
2014,76,"0.02953","0.0291","0.5",71819,"2090","70774","791929","11.03","LTU"
2014,77,"0.03552","0.0349","0.5",69729,"2433","68513","721154","10.34","LTU"
2014,78,"0.03572","0.03509","0.5",67296,"2361","66116","652642","9.7","LTU"
2014,79,"0.04585","0.04482","0.5",64935,"2910","63480","586526","9.03","LTU"
2014,80,"0.04947","0.04828","0.5",62024,"2994","60527","523046","8.43","LTU"
2014,81,"0.05972","0.05799","0.5",59030,"3423","57319","462519","7.84","LTU"
2014,82,"0.06573","0.06364","0.5",55607,"3539","53838","405201","7.29","LTU"
2014,83,"0.08261","0.07933","0.5",52068,"4130","50003","351363","6.75","LTU"
2014,84,"0.08361","0.08025","0.5",47938,"3847","46014","301360","6.29","LTU"
2014,85,"0.10359","0.09849","0.5",44091,"4342","41919","255346","5.79","LTU"
2014,86,"0.11591","0.10956","0.5",39748,"4355","37571","213426","5.37","LTU"
2014,87,"0.13296","0.12468","0.5",35393,"4413","33187","175856","4.97","LTU"
2014,88,"0.12434","0.11707","0.5",30981,"3627","29167","142669","4.61","LTU"
2014,89,"0.18474","0.16912","0.5",27354,"4626","25041","113501","4.15","LTU"
2014,90,"0.18938","0.173","0.5",22728,"3932","20762","88460","3.89","LTU"
2014,91,"0.21888","0.19729","0.5",18796,"3708","16942","67698","3.6","LTU"
2014,92,"0.22335","0.20091","0.5",15088,"3031","13572","50757","3.36","LTU"
2014,93,"0.25761","0.22822","0.5",12056,"2751","10681","37185","3.08","LTU"
2014,94,"0.28861","0.25222","0.5",9305,"2347","8132","26504","2.85","LTU"
2014,95,"0.31896","0.27509","0.5",6958,"1914","6001","18372","2.64","LTU"
2014,96,"0.35092","0.29854","0.5",5044,"1506","4291","12371","2.45","LTU"
2014,97,"0.38428","0.32235","0.5",3538,"1141","2968","8080","2.28","LTU"
2014,98,"0.41877","0.34627","0.5",2398,"830","1983","5112","2.13","LTU"
2014,99,"0.45407","0.37005","0.5",1567,"580","1277","3130","2","LTU"
2014,100,"0.48983","0.39347","0.5",987,"389","793","1853","1.88","LTU"
2014,101,"0.5257","0.41628","0.5",599,"249","474","1059","1.77","LTU"
2014,102,"0.56131","0.4383","0.5",350,"153","273","585","1.67","LTU"
2014,103,"0.5963","0.45934","0.5",196,"90","151","312","1.59","LTU"
2014,104,"0.63033","0.47928","0.5",106,"51","81","161","1.52","LTU"
2014,105,"0.66312","0.498","0.5",55,"28","42","80","1.45","LTU"
2014,106,"0.6944","0.51544","0.5",28,"14","21","39","1.39","LTU"
2014,107,"0.724","0.53157","0.5",13,"7","10","18","1.34","LTU"
2014,108,"0.75175","0.54638","0.5",6,"3","5","8","1.3","LTU"
2014,109,"0.77756","0.55989","0.5",3,"2","2","4","1.27","LTU"
2014,110,"0.80141","1","1.25",1,"1","2","2","1.25","LTU"
2015,75,"0.02489","0.02458","0.5",73264,"1801","72364","845326","11.54","LTU"
2015,76,"0.03132","0.03083","0.5",71463,"2204","70362","772962","10.82","LTU"
2015,77,"0.03443","0.03385","0.5",69260,"2344","68088","702601","10.14","LTU"
2015,78,"0.03823","0.03751","0.5",66916,"2510","65661","634513","9.48","LTU"
2015,79,"0.04651","0.04545","0.5",64406,"2928","62942","568852","8.83","LTU"
2015,80,"0.05323","0.05185","0.5",61478,"3188","59884","505910","8.23","LTU"
2015,81,"0.06","0.05825","0.5",58290,"3396","56592","446026","7.65","LTU"
2015,82,"0.06759","0.06538","0.5",54895,"3589","53100","389434","7.09","LTU"
2015,83,"0.08214","0.0789","0.5",51306,"4048","49282","336333","6.56","LTU"
2015,84,"0.09118","0.0872","0.5",47258,"4121","45197","287051","6.07","LTU"
2015,85,"0.10116","0.09629","0.5",43137,"4154","41060","241854","5.61","LTU"
2015,86,"0.12285","0.11574","0.5",38983,"4512","36727","200794","5.15","LTU"
2015,87,"0.13764","0.12878","0.5",34471,"4439","32252","164067","4.76","LTU"
2015,88,"0.15821","0.14661","0.5",30032,"4403","27830","131815","4.39","LTU"
2015,89,"0.18231","0.16708","0.5",25629,"4282","23488","103985","4.06","LTU"
2015,90,"0.18884","0.17255","0.5",21347,"3683","19505","80497","3.77","LTU"
2015,91,"0.22064","0.19872","0.5",17663,"3510","15908","60992","3.45","LTU"
2015,92,"0.24533","0.21853","0.5",14153,"3093","12607","45084","3.19","LTU"
2015,93,"0.27079","0.2385","0.5",11060,"2638","9741","32477","2.94","LTU"
2015,94,"0.30812","0.26699","0.5",8422,"2249","7298","22735","2.7","LTU"
2015,95,"0.34064","0.29107","0.5",6174,"1797","5275","15437","2.5","LTU"
2015,96,"0.37474","0.3156","0.5",4377,"1381","3686","10162","2.32","LTU"
2015,97,"0.41012","0.34033","0.5",2995,"1019","2486","6476","2.16","LTU"
2015,98,"0.44646","0.36498","0.5",1976,"721","1615","3990","2.02","LTU"
2015,99,"0.48338","0.38929","0.5",1255,"488","1011","2375","1.89","LTU"
2015,100,"0.52048","0.413","0.5",766,"316","608","1364","1.78","LTU"
2015,101,"0.55736","0.43589","0.5",450,"196","352","756","1.68","LTU"
2015,102,"0.59362","0.45775","0.5",254,"116","196","404","1.59","LTU"
2015,103,"0.62888","0.47844","0.5",138,"66","105","209","1.52","LTU"
2015,104,"0.66282","0.49783","0.5",72,"36","54","104","1.45","LTU"
2015,105,"0.69516","0.51586","0.5",36,"19","27","50","1.39","LTU"
2015,106,"0.72569","0.53248","0.5",17,"9","13","23","1.34","LTU"
2015,107,"0.75424","0.54769","0.5",8,"4","6","11","1.29","LTU"
2015,108,"0.78071","0.56152","0.5",4,"2","3","5","1.26","LTU"
2015,109,"0.80507","0.57401","0.5",2,"1","1","2","1.23","LTU"
2015,110,"0.82732","1","1.21",1,"1","1","1","1.21","LTU"
